PolygonID,scalerank,featurecla,type,name,abbrev,location,gps_code,iata_code,wikipedia,natlscale,SubPolygonID,PointID,Longitude,Latitude
324,7,Airport,mid,Mataveri Int'l,IPC,terminal,SCIP,IPC,http://en.wikipedia.org/wiki/Mataveri_International_Airport,15,1,1,-109.4300644,-27.15877384
325,7,Airport,mid,Gob. Horacio Guzman Int'l,JUJ,terminal,SASJ,JUJ,http://en.wikipedia.org/wiki/Gobernador_Horacio_Guzm%C3%A1n_International_Airport,15,1,1,-65.09376655,-24.38610108
326,7,Airport,mid,Nanchang Changbei Int'l,KHN,terminal,ZSCN,KHN,http://en.wikipedia.org/wiki/Nanchang_Changbei_International_Airport,15,1,1,115.9119799,28.86248912
327,7,Airport,major,Kunming Wujiaba Int'l,KMG,terminal,ZPPP,KMG,http://en.wikipedia.org/wiki/Kunming_Wujiaba_International_Airport,15,1,1,102.7421176,24.99999611
328,7,Airport,major,Leeds Bradford,LBA,terminal,EGNM,LBA,http://en.wikipedia.org/wiki/Leeds_Bradford_International_Airport,15,1,1,-1.659831067,53.86908195
329,7,Airport,mid,Libreville Leon M'ba Int'l,LBV,terminal,FOOL,LBV,http://en.wikipedia.org/wiki/Libreville_International_Airport,15,1,1,9.410223378,0.45713923
330,7,Airport,mid,Lome Tokoin,LFW,terminal,DXXX,LFW,http://en.wikipedia.org/wiki/Lom%C3%A9-Tokoin_Airport,15,1,1,1.250932056,6.166873627
331,7,Airport,mid and military,Lviv Danylo Halytskyi Int'l,LWO,runway,UKLL,LWO,http://en.wikipedia.org/wiki/Lviv_International_Airport,15,1,1,23.94612696,49.81785061
332,7,Airport,mid,Marshall Islands Int'l,MAJ,terminal,PKMJ,MAJ,http://en.wikipedia.org/wiki/Marshall_Islands_International_Airport,15,1,1,171.2819194,7.068118486
333,7,Airport,major,Macau Int'l,MFM,terminal,VMMC,MFM,http://en.wikipedia.org/wiki/Macau_International_Airport,15,1,1,113.5745129,22.15765725
334,7,Airport,mid,Aden Adde Int'l,MGQ,runway,HCMM,MGQ,http://en.wikipedia.org/wiki/Aden_Adde_International_Airport,15,1,1,45.30363742,2.016353112
335,7,Airport,mid,Maputo Int'l,MPM,terminal,FQMA,MPM,http://en.wikipedia.org/wiki/Maputo_International_Airport,15,1,1,32.57419152,-25.92427671
336,7,Airport,mid,Sir Seewoosagur Ramgoolam Int'l,MRU,terminal,FIMP,MRU,http://en.wikipedia.org/wiki/Sir_Seewoosagur_Ramgoolam_International_Airport,15,1,1,57.67698601,-20.43175678
337,7,Airport,major,Naples Int'l,NAP,terminal,LIRN,NAP,http://en.wikipedia.org/wiki/Naples_International_Airport,15,1,1,14.28284443,40.87807288
338,7,Airport,mid,Nouadhibou Int'l,NDB,ramp,GQPP,NDB,http://en.wikipedia.org/wiki/Nouadhibou_International_Airport,15,1,1,-17.03343987,20.92905231
339,7,Airport,major,Ningbo Lishe Int'l,NGB,terminal,ZSNB,NGB,http://en.wikipedia.org/wiki/Ningbo_Lishe_International_Airport,15,1,1,121.4618194,29.82082319
340,7,Airport,mid,Nouakchott Int'l,NKC,terminal,GQNN,NKC,http://en.wikipedia.org/wiki/Nouakchott_International_Airport,15,1,1,-15.95192593,18.09792317
341,7,Airport,mid,La Tontouta Int'l,NOU,terminal,NWWW,NOU,http://en.wikipedia.org/wiki/La_Tontouta_International_Airport,15,1,1,166.2172321,-22.01363862
342,7,Airport,major,Oakland Int'l,OAK,terminal,KOAK,OAK,http://en.wikipedia.org/wiki/Oakland_International_Airport,15,1,1,-122.2132613,37.7123037
343,7,Airport,major,Ontario Int'l,ONT,parking,KONT,ONT,http://en.wikipedia.org/wiki/LA/Ontario_International_Airport,15,1,1,-117.5923277,34.0601911
344,7,Airport,major,Cork,ORK,terminal,EICK,ORK,http://en.wikipedia.org/wiki/Cork_Airport,15,1,1,-8.490142,51.84854054
345,7,Airport,mid,Minangkabau Int'l,PDG,terminal,WIMG,PDG,http://en.wikipedia.org/wiki/Minangkabau_International_Airport,15,1,1,100.2854559,-0.786045714
346,7,Airport,mid,Joao Paulo II,PDL,ramp,LPPD,PDL,http://en.wikipedia.org/wiki/Jo%C3%A3o_Paulo_II_Airport,15,1,1,-25.69698822,37.74333165
347,7,Airport,mid,Bacha Khan Int'l,PEW,ramp,OPPS,PEW,http://en.wikipedia.org/wiki/Peshawar_International_Airport,15,1,1,71.51881499,33.99140279
348,7,Airport,mid,Glasgow Prestwick,PIK,terminal,EGPK,PIK,http://en.wikipedia.org/wiki/Glasgow_Prestwick_International_Airport,15,1,1,-4.610971639,55.50889181
349,7,Airport,mid,Ponta Pora Int'l,PMG,terminal,SBPP,PMG,http://en.wikipedia.org/wiki/Ponta_Por%C3%A3_International_Airport,15,1,1,-55.70607937,-22.55178656
350,7,Airport,mid,Palmerston N. Int'l,PMR,terminal,NZPM,PMR,http://en.wikipedia.org/wiki/Palmerston_North_International_Airport,15,1,1,175.6212833,-40.32331789
351,7,Airport,mid,Pohnpei Int'l,PNI,terminal,PTPN,PNI,http://en.wikipedia.org/wiki/Pohnpei_International_Airport,15,1,1,158.2033045,6.981306765
352,7,Airport,mid,Tahiti Faa'a Int'l,PPT,terminal,NTAA,PPT,http://en.wikipedia.org/wiki/Faa'a_International_Airport,15,1,1,-149.6097579,-17.55945777
353,7,Airport,major and military,Pisa Galileo Galilei Int'l,PSA,terminal,LIRP,PSA,http://en.wikipedia.org/wiki/Galileo_Galilei_International_Airport,15,1,1,10.40013437,43.69832242
354,7,Airport,mid and military,Port Sudan,PZU,runway,HSSP,PZU,,15,1,1,37.21606576,19.57606365
355,7,Airport,mid,Praia Int'l,RAI,terminal,GVNP,RAI,http://en.wikipedia.org/wiki/Praia_International_Airport,15,1,1,-23.48620199,14.94498894
356,7,Airport,mid,Marrakech-Menara,RAK,terminal,GMMX,RAK,http://en.wikipedia.org/wiki/Menara_International_Airport,15,1,1,-8.024605359,31.60229466
357,7,Airport,mid,Rarotonga Int'l,RAR,ramp,NCRG,RAR,http://en.wikipedia.org/wiki/Rarotonga_International_Airport,15,1,1,-159.7981563,-21.20098217
358,7,Airport,major,Siem Reap Int'l,REP,terminal,VDSR,REP,http://en.wikipedia.org/wiki/Angkor_International_Airport,15,1,1,103.8157805,13.40879697
359,7,Airport,mid,Hermes Quijada Int'l,RGA,terminal,SAWE,RGA,http://en.wikipedia.org/wiki/Hermes_Quijada_Airport,15,1,1,-67.75302685,-53.78147461
360,7,Airport,mid,Piloto Civil Norberto Fernandez Int'l,RGL,terminal,SAWG,RGL,http://en.wikipedia.org/wiki/Piloto_Civil_Norberto_Fern%C3%A1ndez_International_Airport,15,1,1,-69.30647118,-51.61169809
361,7,Airport,major,Reno-Tahoe Int'l,RNO,terminal,KRNO,RNO,http://en.wikipedia.org/wiki/Reno-Tahoe_International_Airport,15,1,1,-119.7752833,39.5058499
362,7,Airport,mid,Roman Tmetuchl Int'l,ROR,terminal,PTRO,ROR,http://en.wikipedia.org/wiki/Palau_International_Airport,15,1,1,134.5329535,7.364495536
363,7,Airport,mid,Amilcar Cabral Int'l,SID,terminal,GVAC,SID,http://en.wikipedia.org/wiki/Am%C3%ADlcar_Cabral_International_Airport,15,1,1,-22.94405741,16.73479327
364,7,Airport,major,Sarajevo,SJJ,terminal,LQSA,SJJ,http://en.wikipedia.org/wiki/Sarajevo_International_Airport,15,1,1,18.33661855,43.82588722
365,7,Airport,mid,Robert L. Bradshaw Int'l,SKB,terminal,TKPK,SKB,http://en.wikipedia.org/wiki/Robert_L._Bradshaw_International_Airport,15,1,1,-62.7142125,17.31112584
366,7,Airport,mid,Martín Miguel de Güemes Int,SLA,terminal,SASA,SLA,http://en.wikipedia.org/wiki/Mart%C3%ADn_Miguel_de_G%C3%BCemes_Airport,15,1,1,-65.47847604,-24.84437427
367,7,Airport,mid,Saipan Int'l,SPN,terminal,PGSN,SPN,http://en.wikipedia.org/wiki/Saipan_International_Airport,15,1,1,145.7236947,15.12151672
368,7,Airport,mid,Juana Azurduy de Padilla Int'l,SRE,terminal,SLSU,SRE,http://en.wikipedia.org/wiki/Juana_Azurduy_de_Padilla_International_Airport,15,1,1,-65.29286314,-19.01391579
369,7,Airport,major,Princess Juliana Int'l,SXM,terminal,TNCM,SXM,http://en.wikipedia.org/wiki/Princess_Juliana_International_Airport,15,1,1,-63.11227609,18.04224402
370,7,Airport,mid,Ta'izz Int'l,TAI,terminal,OYTZ,TAI,http://en.wikipedia.org/wiki/Ta'izz_International_Airport,15,1,1,44.13478273,13.685497
371,7,Airport,mid,Qingdao Liuting Int'l,TAO,terminal,ZSQD,TAO,http://en.wikipedia.org/wiki/Qingdao_Liuting_International_Airport,15,1,1,120.3806859,36.26775781
372,7,Airport,mid,Chuuk Int'l,TKK,terminal,PTKK,TKK,http://en.wikipedia.org/wiki/Chuuk_International_Airport,15,1,1,151.842046,7.457617803
373,7,Airport,mid,Tangier Ibn Battouta,TNG,terminal,GMTT,TNG,http://en.wikipedia.org/wiki/Tangier_Ibn_Battouta_Airport,15,1,1,-5.912880877,35.72576564
374,7,Airport,mid,Bonriki Int'l,TRW,ramp,NGTA,TRW,http://en.wikipedia.org/wiki/Bonriki_International_Airport,15,1,1,173.1459908,1.380668698
375,7,Airport,major,Astana Int'l,TSE,terminal,UACC,TSE,http://en.wikipedia.org/wiki/Astana_International_Airport,15,1,1,71.46094414,51.02693529
376,7,Airport,major,Tianjin Binhai Int'l,TSN,terminal,ZBTJ,TSN,http://en.wikipedia.org/wiki/Tianjin_Binhai_International_Airport,15,1,1,117.3527232,39.12946099
377,7,Airport,major and military,Townsville,TSV,terminal,YBTL,TSV,http://en.wikipedia.org/wiki/Townsville_Airport,15,1,1,146.7706789,-19.25618144
378,7,Airport,mid,Teniente Gen. Benjamin Matienzo Int'l,TUC,terminal,SANT,TUC,http://en.wikipedia.org/wiki/Benjam%C3%ADn_Matienzo_International_Airport,15,1,1,-65.10812462,-26.83573101
379,7,Airport,major,Aeroport Tunis,TUN,terminal,DTTA,TUN,http://en.wikipedia.org/wiki/Tunis-Carthage_International_Airport,15,1,1,10.21769924,36.84744822
380,7,Airport,major,Tucson Int'l,TUS,terminal,KTUS,TUS,http://en.wikipedia.org/wiki/Tucson_International_Airport,15,1,1,-110.9377132,32.12035234
381,7,Airport,mid,Chinggis Khaan Int'l,ULN,terminal,ZMUB,ULN,http://en.wikipedia.org/wiki/Chinggis_Khaan_International_Airport,15,1,1,106.762874,47.8525261
382,7,Airport,major,Urumqi Diwopu Int'l,URC,terminal,ZWWW,URC,http://en.wikipedia.org/wiki/%C3%9Cr%C3%BCmqi_Diwopu_International_Airport,15,1,1,87.46712985,43.89833822
383,7,Airport,mid,Bauerfield Int'l,VLI,terminal,NVVV,VLI,http://en.wikipedia.org/wiki/Bauerfield_International_Airport,15,1,1,168.3196227,-17.70169907
384,7,Airport,mid,Wewak Int'l,WWK,terminal,AYWK,WWK,http://en.wikipedia.org/wiki/Wewak_International_Airport,15,1,1,143.6691023,-3.580226894
385,7,Airport,military mid,Chalons Vatry,XCR,terminal,LFOK,XCR,http://en.wikipedia.org/wiki/Ch%C3%A2lons_Vatry_Airport,15,1,1,4.191119826,48.78039461
386,7,Airport,major,Xiamen Gaoqi Int'l,XMN,terminal,ZSAM,XMN,http://en.wikipedia.org/wiki/Xiamen_Gaoqi_International_Airport,15,1,1,118.1269688,24.53719257
387,7,Airport,mid,Yap Int'l,YAP,terminal,PTYA,YAP,http://en.wikipedia.org/wiki/Yap_International_Airport,15,1,1,138.0864303,9.497917334
388,7,Airport,mid,Playa de Oro Int'l,ZLO,terminal,MMZO,ZLO,http://en.wikipedia.org/wiki/Playa_de_Oro_International_Airport,15,1,1,-104.5600952,19.14808603
389,7,Airport,mid,Cayenne - Rochambeau,CAY,terminal,SOCA,CAY,http://en.wikipedia.org/wiki/Cayenne-Rochambeau_Airport,15,1,1,-52.36380686,4.821267143
390,7,Airport,mid,Irkutsk N.W.,UIII,ramp,UIIR,UIIR,http://en.wikipedia.org/wiki/Irkutsk_Northwest_Airport,15,1,1,104.1973593,52.36164767
391,7,Airport,major,Shijiazhuang Zhengding Int'l,SJW,terminal,ZBSJ,SJW,http://en.wikipedia.org/wiki/Shijiazhuang_Zhengding_International_Airport,15,1,1,114.6922666,38.27814091
392,7,Airport,major,Heydar Aliyev Int'l,GYD,terminal,UBBB,GYD,http://en.wikipedia.org/wiki/Heydar_Aliyev_International_Airport,15,1,1,50.04983949,40.46274688
393,7,Airport,military mid,Lakatamia Airbase,LAK,ramp,LCRO,LAK,http://en.wikipedia.org/wiki/List_of_airports_in_Cyprus,15,1,1,33.32220133,35.10634481
394,7,Airport,mid,Cabo Frio Int'l,CFB,terminal,SBCB,CFB,http://en.wikipedia.org/wiki/Cabo_Frio_International_Airport,15,1,1,-42.07925175,-22.92563171
395,7,Airport,mid,Helsinki-Malmi,HEM,terminal,EFHF,HEM,http://en.wikipedia.org/wiki/Helsinki-Malmi_Airport,15,1,1,25.04553537,60.24937785
396,7,Airport,major,Luxembourg-Findel,LUX,terminal,ELLX,LUX,http://en.wikipedia.org/wiki/Luxembourg-Findel_International_Airport,15,1,1,6.216421217,49.63430409
397,7,Airport,major,Venice Marco Polo,VCE,terminal,LIPZ,VCE,http://en.wikipedia.org/wiki/Marco_Polo_International_Airport,15,1,1,12.3410673,45.50484776
398,7,Airport,mid,Yangyang Int'l,YNY,terminal,RKNY,YNY,http://en.wikipedia.org/wiki/Yangyang_International_Airport,15,1,1,128.6629887,38.05878242
399,7,Airport,mid,Tabatinga Int'l,TBT,terminal,SBTT,TBT,http://en.wikipedia.org/wiki/Tabatinga_International_Airport,15,1,1,-69.93947393,-4.250324695
400,7,Airport,mid,Boa Vista Int'l,BVB,terminal,SBBV,BVB,http://en.wikipedia.org/wiki/Boa_Vista_International_Airport,15,1,1,-60.69222063,2.841195341
401,7,Airport,major,Gran Canaria,LPA,terminal,GCLP,LPA,http://en.wikipedia.org/wiki/Gran_Canaria_Airport,15,1,1,-15.38992452,27.93688997
402,7,Airport,mid,Com. Armando Tola Int'l,ING,terminal,SAWA,ING,http://en.wikipedia.org/wiki/Comandante_Armando_Tola_International_Airport,15,1,1,-72.05385691,-50.28390087
403,7,Airport,mid,Stockholm-Skavsta,NYO,terminal,ESKN,NYO,http://en.wikipedia.org/wiki/Stockholm-Skavsta_Airport,15,1,1,16.92160556,58.78510413
404,7,Airport,mid,Polonia Int'l,MES,terminal,WIMM,MES,http://en.wikipedia.org/wiki/Polonia_International_Airport,15,1,1,98.67619257,3.5665918
405,7,Airport,mid,Bangui M'Poko Int'l,BGF,terminal,FEFF,BGF,http://en.wikipedia.org/wiki/Bangui_M'Poko_International_Airport,15,1,1,18.52412363,4.398851537
406,7,Airport,major,Hangzhou Xiaoshan Int'l,HGH,terminal,ZSHC,HGH,http://en.wikipedia.org/wiki/Hangzhou_Xiaoshan_International_Airport,15,1,1,120.4320974,30.23518628
407,7,Airport,mid,Cassidy Int'l,CXI,runway,PLCH,CXI,http://en.wikipedia.org/wiki/Cassidy_International_Airport,15,1,1,-157.3497779,1.986161198
408,7,Airport,mid,Siauliai Int'l,SQQ,runway,EYSA,SQQ,http://en.wikipedia.org/wiki/%C5%A0iauliai_International_Airport,15,1,1,23.38318857,55.90376945
409,7,Airport,mid,Niue Int'l,IUE,terminal,NIUE,IUE,http://en.wikipedia.org/wiki/Niue_International_Airport,15,1,1,-169.9261298,-19.07671294
410,7,Airport,mid,Guarani Int'l,AGT,terminal,SGES,AGT,http://en.wikipedia.org/wiki/Guarani_International_Airport,15,1,1,-54.83939953,-25.45685707
411,7,Airport,mid,Rodriguez Ballon Int'l,AQP,terminal,SPQU,AQP,http://en.wikipedia.org/wiki/Rodriguez_Ballon_International_Airport,15,1,1,-71.56793354,-16.34455207
412,7,Airport,mid and military,Vladivostok Int'l,VVO,terminal,UHWW,VVO,http://en.wikipedia.org/wiki/Vladivostok_International_Airport,15,1,1,132.1398417,43.37764925
413,7,Airport,major,Pristina,PRN,ramp,BKPR,PRN,http://en.wikipedia.org/wiki/Pristina_International_Airport_Adem_Jashari,15,1,1,21.03026901,42.58503312
414,6,Airport,mid,Deurne,ANR,terminal,EBAW,ANR,http://en.wikipedia.org/wiki/Antwerp_International_Airport,20,1,1,4.450922774,51.18912851
415,6,Airport,mid,Gen. Marquez de Leon Int'l,LAP,terminal,MMLP,LAP,http://en.wikipedia.org/wiki/Manuel_M%C3%A1rquez_de_Le%C3%B3n_International_Airport,20,1,1,-110.3671979,24.07609035
416,6,Airport,major,Harbin Taiping,HRB,terminal,ZYHB,HRB,http://en.wikipedia.org/wiki/Harbin_Taiping_International_Airport,20,1,1,126.236983,45.62060117
417,6,Airport,mid,Trivandrum Int'l,TRV,terminal,VOTV,TRV,http://en.wikipedia.org/wiki/Trivandrum_International_Airport,20,1,1,76.91890256,8.476509939
418,6,Airport,major,Adnan Menderes,ADB,terminal,LTBJ,ADB,http://en.wikipedia.org/wiki/Adnan_Menderes_Airport,20,1,1,27.1492976,38.29123476
419,6,Airport,major,Nanjing Lukou Int'l,NKG,terminal,ZSNJ,NKG,http://en.wikipedia.org/wiki/Nanjing_Lukou_International_Airport,20,1,1,118.8661021,31.73532493
420,6,Airport,mid,Freeport Int'l,FPO,terminal,MYGF,FPO,http://en.wikipedia.org/wiki/Grand_Bahama_International_Airport,20,1,1,-78.70393431,26.54824675
421,6,Airport,major,Tripoli Int'l,TIP,terminal,HLLT,TIP,http://en.wikipedia.org/wiki/Tripoli_International_Airport,20,1,1,13.14425898,32.66916955
422,6,Airport,mid,Gander Int'l,YQX,terminal,CYQX,YQX,http://en.wikipedia.org/wiki/Gander_International_Airport,20,1,1,-54.57557191,48.94659801
423,6,Airport,major and military,Doha Int'l,DOH,terminal,OTBD,DOH,http://en.wikipedia.org/wiki/Doha_International_Airport,20,1,1,51.55854879,25.26824613
424,6,Airport,major,Albuquerque Int'l,ABQ,terminal,KABQ,ABQ,http://en.wikipedia.org/wiki/Albuquerque_International_Sunport,20,1,1,-106.6166852,35.0491578
425,6,Airport,mid,V.C. Bird Int'l,ANU,terminal,TAPA,ANU,http://en.wikipedia.org/wiki/VC_Bird_International_Airport,20,1,1,-61.79236767,17.14035994
426,6,Airport,mid,Faleolo,APW,terminal,NSFA,APW,http://en.wikipedia.org/wiki/Faleolo_International_Airport,20,1,1,-171.9973222,-13.83250133
427,6,Airport,mid,Asyut,ATZ,terminal,HEAT,ATZ,http://en.wikipedia.org/wiki/Assiut_Airport,20,1,1,31.01624904,27.05081584
428,6,Airport,major,Bahrain Int'l,BAH,terminal,OBBI,BAH,http://en.wikipedia.org/wiki/Bahrain_International_Airport,20,1,1,50.62600288,26.26969715
429,6,Airport,major,Bradley Int'l,BDL,terminal,KBDL,BDL,http://en.wikipedia.org/wiki/Bradley_International_Airport,20,1,1,-72.68539474,41.93031601
430,6,Airport,mid,Grantley Adams Int'l,BGI,terminal,TBPB,BGI,http://en.wikipedia.org/wiki/Grantley_Adams_International_Airport,20,1,1,-59.4874189,13.0796611
431,6,Airport,mid,Yundum Int'l,BJL,terminal,GBYD,BJL,http://en.wikipedia.org/wiki/Banjul_International_Airport,20,1,1,-16.65231327,13.34386048
432,6,Airport,mid,Bujumbura Int'l,BJM,terminal,HBBA,BJM,http://en.wikipedia.org/wiki/Bujumbura_International_Airport,20,1,1,29.32098402,-3.322044349
433,6,Airport,mid,Chileka Int'l,BLZ,terminal,FWCL,BLZ,http://en.wikipedia.org/wiki/Chileka_International_Airport,20,1,1,34.97194418,-15.68138448
434,6,Airport,mid,Broome Int'l,BME,terminal,YBRM,BME,http://en.wikipedia.org/wiki/Broome_International_Airport,20,1,1,122.2338505,-17.95257613
435,6,Airport,mid,Bandar Abbass Int'l,BND,terminal,OIKB,BND,http://en.wikipedia.org/wiki/Bandar_Abbas_International_Airport,20,1,1,56.36888646,27.21032585
436,6,Airport,major,Basrah Int'l,BSR,terminal,ORMM,BSR,http://en.wikipedia.org/wiki/Basra_International_Airport,20,1,1,47.66837666,30.55279902
437,6,Airport,mid,Ciudad Juarez Int'l,CJS,terminal,MMCS,CJS,http://en.wikipedia.org/wiki/Abraham_Gonz%C3%A1lez_International_Airport,20,1,1,-106.4358466,31.63575662
438,6,Airport,major,Katunayake Int'l,CMB,terminal,VCBI,CMB,http://en.wikipedia.org/wiki/Bandaranaike_International_Airport,20,1,1,79.88525734,7.178077105
439,6,Airport,mid,Cairns Int'l,CNS,terminal,YBCS,CNS,http://en.wikipedia.org/wiki/Cairns_International_Airport,20,1,1,145.7535848,-16.87674216
440,6,Airport,major,Chiang Mai Int'l,CNX,terminal,VTCC,CNX,http://en.wikipedia.org/wiki/Chiang_Mai_International_Airport,20,1,1,98.96811812,18.76884739
441,6,Airport,major,City of Colorado Springs,COS,terminal,KCOS,COS,http://en.wikipedia.org/wiki/Colorado_Springs_Airport,20,1,1,-104.7008803,38.79742488
442,6,Airport,mid,Ign. Alberto Ongay Int'l,CPE,terminal,MMCP,CPE,http://en.wikipedia.org/wiki/Ing._Alberto_Acu%C3%B1a_Ongay_International_Airport,20,1,1,-90.50362837,19.8142248
443,6,Airport,major,Changsha Huanghua Int'l,CSX,terminal,ZGHA,CSX,http://en.wikipedia.org/wiki/Changsha_airport,20,1,1,113.2140542,28.18992186
444,6,Airport,major,Greater Cincinnati Int'l,CVG,terminal,KCVG,CVG,http://en.wikipedia.org/wiki/Cincinnati/Northern_Kentucky_International_Airport,20,1,1,-84.65616992,39.0554189
445,6,Airport,major,Da Nang,DAD,terminal,VVDN,DAD,http://en.wikipedia.org/wiki/Da_Nang_International_Airport,20,1,1,108.2027063,16.05314415
446,6,Airport,major,Dallas Love Field,DAL,terminal,KDAL,DAL,http://en.wikipedia.org/wiki/Dallas_Love_Field,20,1,1,-96.84986377,32.84442537
447,6,Airport,major,Damascus Int'l,DAM,terminal,OSDI,DAM,http://en.wikipedia.org/wiki/Damascus_International_Airport,20,1,1,36.51289547,33.41143667
448,6,Airport,mid,Enrique Malek Int'l,DAV,terminal,MPDA,DAV,http://en.wikipedia.org/wiki/Enrique_Malek_International_Airport,20,1,1,-82.43175834,8.391261061
449,6,Airport,mid,Aba Tenna D. Yilma Int'l,DIR,terminal,HADR,DIR,http://en.wikipedia.org/wiki/Aba_Tenna_Dejazmach_Yilma_International_Airport,20,1,1,41.85775672,9.612677848
450,6,Airport,major,Bali Int'l,DPS,terminal,WADD,DPS,http://en.wikipedia.org/wiki/Ngurah_Rai_Airport,20,1,1,115.162323,-8.744757316
451,6,Airport,major,Des Moines Int'l,DSM,terminal,KDSM,DSM,http://en.wikipedia.org/wiki/Des_Moines_International_Airport,20,1,1,-93.64846126,41.53279042
452,6,Airport,mid,Entebbe Int'l,EBB,terminal,HUEN,EBB,http://en.wikipedia.org/wiki/Entebbe_International_Airport,20,1,1,32.44275731,4.49E-02
453,6,Airport,mid,Kisangani Bangoka Int'l,FKI,terminal,FZIC,FKI,http://en.wikipedia.org/wiki/Bangoka_International_Airport,20,1,1,25.33027149,0.492225137
454,6,Airport,mid,Fuzhou Changle Int'l,FOC,terminal,ZSFZ,FOC,http://en.wikipedia.org/wiki/Fuzhou_Changle_International_Airport,20,1,1,119.6680438,25.93182331
455,6,Airport,mid,Lokpriya G. Bordoloi Int'l,GAU,terminal,VEGT,GAU,http://en.wikipedia.org/wiki/Lokpriya_Gopinath_Bordoloi_International_Airport,20,1,1,91.58822906,26.10524759
456,6,Airport,major,Gdansk Lech Walesa,GDN,terminal,EPGD,GDN,http://en.wikipedia.org/wiki/Gda%C5%84sk_Lech_Wa%C5%82%C4%99sa_Airport,20,1,1,18.46844222,54.38070254
457,6,Airport,mid,Point Salines Int'l,GND,terminal,TGPY,GND,http://en.wikipedia.org/wiki/Point_Salines_International_Airport,20,1,1,-61.78585299,12.00726831
458,6,Airport,mid,Nizhny Novgorod Int'l,GOJ,terminal,UWGG,GOJ,http://en.wikipedia.org/wiki/Nizhny_Novgorod_International_Airport,20,1,1,43.78963371,56.21855259
459,6,Airport,mid,Gen. Jose M. Yanez Int'l,GYM,terminal,MMGM,GYM,http://en.wikipedia.org/wiki/General_Jos%C3%A9_Mar%C3%ADa_Y%C3%A1%C3%B1ez_International_Airport,20,1,1,-110.9216513,27.9694554
460,6,Airport,mid,Hohhot Baita Int'l,HET,terminal,ZBHH,HET,http://en.wikipedia.org/wiki/Hohhot_Baita_International_Airport,20,1,1,111.8146818,40.85406009
461,6,Airport,mid,Helena Reg.,HLN,terminal,KHLN,HLN,http://en.wikipedia.org/wiki/Helena_Regional_Airport,20,1,1,-111.9898969,46.61020435
462,6,Airport,mid,Gen. Ignacio P. Garcia Int'l,HMO,terminal,MMHO,HMO,http://en.wikipedia.org/wiki/General_Ignacio_Pesqueira_Garcia_International_Airport,20,1,1,-111.0519017,29.09007725
463,6,Airport,major,Dulles Int'l,IAD,terminal,KIAD,IAD,http://en.wikipedia.org/wiki/Washington_Dulles_International_Airport,20,1,1,-77.44779258,38.95277404
464,6,Airport,mid,Hilo Int'l,ITO,terminal,PHTO,ITO,http://en.wikipedia.org/wiki/Hilo_International_Airport,20,1,1,-155.0396297,19.71479769
465,6,Airport,major,Jackson Int'l,JAN,terminal,KJAN,JAN,http://en.wikipedia.org/wiki/Jackson-Evers_International_Airport,20,1,1,-90.07509863,32.31006003
466,6,Airport,major,Jacksonville Int'l,JAX,terminal,KJAX,JAX,http://en.wikipedia.org/wiki/Jacksonville_International_Airport,20,1,1,-81.68357673,30.49135273
467,6,Airport,mid,Kuching Int'l,KCH,terminal,WBGG,KCH,http://en.wikipedia.org/wiki/Kuching_International_Airport,20,1,1,110.3418371,1.487207938
468,6,Airport,mid,Kigali Int'l,KGL,terminal,HRYR,KGL,http://en.wikipedia.org/wiki/Kigali_International_Airport,20,1,1,30.13487682,-1.963654437
469,6,Airport,major,Balice,KRK,terminal,EPKK,KRK,http://en.wikipedia.org/wiki/John_Paul_II_International_Airport_Krak%C3%B3w-Balice,20,1,1,19.80097728,50.07226306
470,6,Airport,major,Kurumoch,KUF,terminal,UWWW,KUF,http://en.wikipedia.org/wiki/Kurumoch_International_Airport,20,1,1,50.14726552,53.50838482
471,6,Airport,major,Guilin Liangjiang Int'l,KWL,terminal,ZGKL,KWL,http://en.wikipedia.org/wiki/Guilin_Liangjiang_International_Airport,20,1,1,110.0468935,25.21760553
472,6,Airport,mid,Laoag Int'l,LAO,terminal,RPLI,LAO,http://en.wikipedia.org/wiki/Laoag_International_Airport,20,1,1,120.5338762,18.18241809
473,6,Airport,major,LaGuardia,LGA,terminal,KLGA,LGA,http://en.wikipedia.org/wiki/LaGuardia_Airport,20,1,1,-73.87198582,40.77455394
474,6,Airport,major,London Gatwick,LGW,terminal,EGKK,LGW,http://en.wikipedia.org/wiki/London_Gatwick_Airport,20,1,1,-0.162961639,51.15575675
475,6,Airport,major,Ljubljana,LJU,terminal,LJLJ,LJU,http://en.wikipedia.org/wiki/Ljubljana_Jo%C5%BEe_Pu%C4%8Dnik_Airport,20,1,1,14.45481263,46.23054456
476,6,Airport,mid,Amausi Int'l,LKO,terminal,VILK,LKO,http://en.wikipedia.org/wiki/Amausi_Airport,20,1,1,80.88417197,26.76393287
477,6,Airport,mid,La Plata,LPG,terminal,SADL,LPG,http://en.wikipedia.org/wiki/La_Plata_Airport,20,1,1,-57.89538206,-34.96554416
478,6,Airport,mid,Gen. Sevando Canales,MAM,terminal,MMMA,MAM,http://en.wikipedia.org/wiki/General_Servando_Canales_International_Airport,20,1,1,-97.53082171,25.77084126
479,6,Airport,major,Manchester Int'l,MAN,terminal,EGCC,MAN,http://en.wikipedia.org/wiki/Manchester_Airport,20,1,1,-2.273371591,53.36248961
